RDA element,mapping,MARC 21 Bibligraphic encoding string and recording method
rdae:P20458,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20458,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20458,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20458,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20458,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20458,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20459,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20459,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20459,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20459,rdakit:hasM21,508 ** $a [unstructured description] .
rdae:P20459,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20459,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20459,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20459,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20459,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20459,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20459,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20460,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20460,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20460,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20460,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20460,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20460,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20460,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20460,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20460,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20460,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20461,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20461,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20461,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20461,rdakit:hasM21,508 ** $a [unstructured description] .
rdae:P20461,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20461,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20461,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20461,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20461,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20461,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20461,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20462,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20462,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20462,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20462,rdakit:hasM21,508 ** $a [unstructured description] .
rdae:P20462,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20462,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20462,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20462,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20462,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20462,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20462,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20463,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20463,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20463,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20463,rdakit:hasM21,508 ** $a [unstructured description] .
rdae:P20463,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20463,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20463,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20463,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20463,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20463,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20463,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20464,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20464,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20464,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20464,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20464,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20464,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20464,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20464,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20464,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20464,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20465,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20465,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20465,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20465,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20465,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20465,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20465,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20465,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20465,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20465,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20466,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20466,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20466,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20466,rdakit:hasM21,508 ** $a [unstructured description] .
rdae:P20466,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20466,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20466,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20466,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20466,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20466,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20466,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20467,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20467,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20467,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20467,rdakit:hasM21,511 ** $a [unstructured description] .
rdae:P20467,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20467,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20467,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20467,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20467,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20467,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20467,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20468,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20468,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20468,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20468,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20468,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20468,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20468,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20468,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20468,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20468,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20469,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20469,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20469,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20469,rdakit:hasM21,511 ** $a [unstructured description] .
rdae:P20469,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20469,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20469,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20469,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20469,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20469,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20469,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20470,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20470,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20470,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20470,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20470,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20470,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20470,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20470,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20470,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20470,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20471,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20471,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20471,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20471,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20471,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20471,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20471,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20471,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20471,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20471,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20472,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20472,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20472,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20472,rdakit:hasM21,511 ** $a [unstructured description] .
rdae:P20472,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20472,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20472,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20472,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20472,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20472,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20472,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20473,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20473,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20473,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20473,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20473,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20473,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20473,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20473,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20473,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20473,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20474,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20474,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20474,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20474,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20474,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20474,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20474,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20474,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20474,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20474,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20475,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20475,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20475,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20475,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20475,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20475,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20475,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20475,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20475,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20475,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20476,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20476,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20476,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20476,rdakit:hasM21,508 ** $a [unstructured description] .
rdae:P20476,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20476,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20476,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20476,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20476,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20476,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20476,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20477,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20477,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20477,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20477,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20477,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20477,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20477,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20477,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20477,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20477,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20478,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20478,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20478,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20478,rdakit:hasM21,508 ** $a [unstructured description] .
rdae:P20478,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20478,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20478,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20478,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20478,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20478,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20478,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20479,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20479,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20479,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20479,rdakit:hasM21,508 ** $a [unstructured description] .
rdae:P20479,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20479,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20479,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20479,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20479,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20479,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20479,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20480,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20480,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20480,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20480,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20480,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20480,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20480,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20480,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20480,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20480,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20481,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20481,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20481,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20481,rdakit:hasM21,511 ** $a [unstructured description] .
rdae:P20481,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20481,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20481,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20481,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20481,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20481,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20481,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20482,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20482,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20482,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20482,rdakit:hasM21,508 ** $a [unstructured description] .
rdae:P20482,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20482,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20482,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20482,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20482,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20482,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20482,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20483,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20483,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20483,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20483,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20483,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20483,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20483,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20483,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20483,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20483,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20484,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20484,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20484,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20484,rdakit:hasM21,511 ** $a [unstructured description] .
rdae:P20484,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20484,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20484,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20484,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20484,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20484,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20484,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20485,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20485,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20485,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20485,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20485,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20485,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20485,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20485,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20485,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20485,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20486,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20486,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20486,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20486,rdakit:hasM21,511 ** $a [unstructured description] .
rdae:P20486,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20486,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20486,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20486,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20486,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20486,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20486,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20487,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20487,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20487,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20487,rdakit:hasM21,511 ** $a [unstructured description] .
rdae:P20487,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20487,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20487,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20487,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20487,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20487,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20487,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20488,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20488,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20488,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20488,rdakit:hasM21,511 ** $a [unstructured description] .
rdae:P20488,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20488,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20488,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20488,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20488,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20488,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20488,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20489,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20489,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20489,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20489,rdakit:hasM21,511 ** $a [unstructured description] .
rdae:P20489,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20489,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20489,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20489,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20489,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20489,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20489,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20490,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20490,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20490,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20490,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20490,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20490,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20490,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20490,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20490,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20490,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20491,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20491,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20491,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20491,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20491,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20491,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20491,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20491,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20491,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20491,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20492,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20492,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20492,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20492,rdakit:hasM21,511 ** $a [unstructured description] .
rdae:P20492,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20492,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20492,rdakit:hasM21,720 #* $0 [identifier] .
rdae:P20492,rdakit:hasM21,710 ** $0 [identifier] .
rdae:P20492,rdakit:hasM21,720 2* $1 [IRI] .
rdae:P20492,rdakit:hasM21,720 #* $1 [IRI] .
rdae:P20492,rdakit:hasM21,710 ** $1 [IRI] .
rdae:P20493,rdakit:hasM21,720 2* $a [unstructured description] .
rdae:P20493,rdakit:hasM21,720 #* $a [unstructured description] .
rdae:P20493,rdakit:hasM21,500 ** $a [unstructured description] .
rdae:P20493,rdakit:hasM21,"710 ** $a, b, c, d, g, u [structured description] ."
rdae:P20493,rdakit:hasM21,720 2* $0 [identifier] .
rdae:P20493,rdakit:hasM21,720 #* $0 [identifier] .
