reg_id,*label_en,lexicalAlias_en,description[0]_en,note[0]_en,altLabel[0]_en,altLabel[1]_en,ToolkitLabel_en,ToolkitDefinition_en,*uri,*type,*name,domain,range,hasUnconstrained,subPropertyOf[0],subPropertyOf[1],inverseOf,sameAs[0],*status,instructionNumber,"has element type","See Also[0]"
37133,"has choral conductor family",rdae:choralConductorFamily.en,"Relates an expression to a family who is a conductor who contributes to an expression by leading a choral performing group in a musical or dramatic presentation.",,,,"choral conductor family","A family who is a conductor who contributes to an expression by leading a choral performing group in a musical or dramatic presentation.",rdae:P20513,property,choralConductorFamily,rdac:C10006,,rdau:P60842,rdae:P20560,rdae:P20395,,,Published,,2,
37135,"has interviewer family of expression",rdaa:interviewerFamilyOfExpression.en,"Relates an expression to a family who contributes to an expression by acting as an interviewer, reporter, pollster, or some other family who gathers information.",,,,"interviewer family of expression","A family who contributes to an expression by acting as an interviewer, reporter, pollster, or some other family who gathers information.",rdae:P20514,property,interviewerFamilyOfExpression,rdac:C10006,,rdau:P60430,rdae:P20543,rdae:P20396,,,Published,,2,
37137,"has editor family of text",rdae:editorFamilyOfText.en,"Relates an expression to a family who contributes to an expression by amending text created by other agents in order to meet publication standards such as consistency, clarity, and style.",,,,"editor family of text","A family who contributes to an expression by amending text created by other agents in order to meet publication standards such as consistency, clarity, and style.",rdae:P20515,property,editorFamilyOfText,rdac:C10006,,rdau:P61085,rdae:P20544,rdae:P20397,,,Published,,2,
37139,"has draftsman family",rdae:draftsmanFamily.en,"Relates an expression to a family who contributes to an expression by an architect, inventor, etc., by making detailed plans or drawings for buildings, ships, aircraft, machines, objects, etc.",,,,"draftsman family","A family who contributes to an expression by an architect, inventor, etc., by making detailed plans or drawings for buildings, ships, aircraft, machines, objects, etc.",rdae:P20516,property,draftsmanFamily,rdac:C10006,,rdau:P60381,rdae:P20544,rdae:P20398,,,Published,,2,
37141,"has colourist family",rdae:colouristFamily.en,"Relates an expression to a family who contributes to an expression by applying colour to drawings, prints, photographs, maps, moving images, etc.",,"colorist family",,"colourist family","A family who contributes to an expression by applying colour to drawings, prints, photographs, maps, moving images, etc.",rdae:P20517,property,colouristFamily,rdac:C10006,,rdau:P60838,rdae:P20544,rdae:P20399,,,Published,,2,
37143,"has makeup artist family",rdae:makeupArtistFamily.en,"Relates an expression to a family who contributes to an expression by applying makeup and prosthetics for a moving image production or for a musical or dramatic presentation or entertainment.",,,,"makeup artist family","A family who contributes to an expression by applying makeup and prosthetics for a moving image production or for a musical or dramatic presentation or entertainment.",rdae:P20518,property,makeupArtistFamily,rdac:C10006,,rdau:P60840,rdae:P20543,rdae:P20400,,,Published,,2,
37145,"has musical director family",rdae:musicalDirectorFamily.en,"Relates an expression to a family who contributes to an expression by coordinating the activities of composers, sound editors, and sound mixers for a moving image production or for a musical or dramatic presentation or entertainment.",,,,"musical director family","A family who contributes to an expression by coordinating the activities of composers, sound editors, and sound mixers for a moving image production or for a musical or dramatic presentation or entertainment.",rdae:P20519,property,musicalDirectorFamily,rdac:C10006,,rdau:P60383,rdae:P20543,rdae:P20401,,,Published,,2,
37147,"has sound designer family",rdae:soundDesignerFamily.en,"Relates an expression to a family who contributes to an expression by designing and creating audio or sound components.",,,,"sound designer family","A family who contributes to an expression by designing and creating audio or sound components.",rdae:P20520,property,soundDesignerFamily,rdac:C10006,,rdau:P60811,rdae:P20543,rdae:P20402,,,Published,,2,
37149,"has lighting designer family",rdae:lightingDesignerFamily.en,"Relates an expression to a family who contributes to an expression by designing and creating lighting components.",,,,"lighting designer family","A family who contributes to an expression by designing and creating lighting components.",rdae:P20521,property,lightingDesignerFamily,rdac:C10006,,rdau:P60813,rdae:P20543,rdae:P20403,,,Published,,2,
37151,"has costume designer family",rdae:costumeDesignerFamily.en,"Relates an expression to a family who contributes to an expression by designing costumes for a moving image production or for a musical or dramatic presentation or entertainment.",,,,"costume designer family","A family who contributes to an expression by designing costumes for a moving image production or for a musical or dramatic presentation or entertainment.",rdae:P20522,property,costumeDesignerFamily,rdac:C10006,,rdau:P60384,rdae:P20543,rdae:P20404,,,Published,,2,
37153,"has translator family",rdae:translatorFamily.en,"Relates an expression to a family who contributes to an expression by expressing the linguistic content of the work in a language different from that of previous expressions of the original work.","A translator may also translate linguistic content between forms of the same language from different time periods.",,,"translator family","A family who contributes to an expression by expressing the linguistic content of the work in a language different from that of previous expressions of the original work.",rdae:P20523,property,translatorFamily,rdac:C10006,,rdau:P60385,rdae:P20566,rdae:P20405,,,Published,,2,
37155,"has reviser family",rdae:reviserFamily.en,"Relates an expression to a family who contributes to an expression by making changes to the content of another expression.",,,,"reviser family","A family who contributes to an expression by making changes to the content of another expression.",rdae:P20524,property,reviserFamily,rdac:C10006,,rdau:P61082,rdae:P20566,rdae:P20406,,,Published,,2,
37157,"has audio engineer family",rdae:audioEngineerFamily.en,"Relates an expression to a family who contributes to an expression by managing the technical aspects of sound during the processes of recording, mixing, and reproduction.",,,,"audio engineer family","A family who contributes to an expression by managing the technical aspects of sound during the processes of recording, mixing, and reproduction.",rdae:P20525,property,audioEngineerFamily,rdac:C10006,,rdau:P60892,rdae:P20543,rdae:P20407,,,Published,,2,
37159,"has DJ family",rdae:djFamily.en,"Relates an expression to a family who contributes to an expression by mixing recorded tracks together during a live performance or in a recording studio to appear as one continuous track.","Remixing activities that substantially change the nature and content of an original work, resulting in a new work, and mixing and assembling the multiple tracks of a recording, are excluded.",,,"DJ family","A family who contributes to an expression by mixing recorded tracks together during a live performance or in a recording studio to appear as one continuous track.",rdae:P20526,property,djFamily,rdac:C10006,,rdau:P60896,rdae:P20543,rdae:P20408,,,Published,,2,
